gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000243902.6,138.13429389548003,-2.863148964956322,0.7383493602947047,-3.877769954068255,0.00010541832581914327,0.0009437199875673853
ENSG00000243904.1,7.4000439201945705,2.897569622705832,0.84498989229795,3.4291174949156984,0.0006055473198446687,0.0036426145946082717
ENSG00000243964.1,26.641173732285562,3.2146788725962248,0.480855982567293,6.6853257298225435,2.3041156664430068e-11,1.6506905241216829e-09
ENSG00000243974.1,3.9416318401144292,3.193598946651722,0.9401802022104031,3.396794507205573,0.0006818014622103514,0.004006476000776665
ENSG00000243989.9,7.8588943117455194,2.005960668748023,0.6266310977832477,3.2011827626242186,0.0013686469153883054,0.00687173128815217
ENSG00000244021.4,4.281006084224624,3.365218399727567,1.0639034666675318,3.163086224606873,0.0015610608846646059,0.007617807436632334
ENSG00000244038.11,5967.920381800765,1.0123546186883896,0.24325407651951242,4.16171697170791,3.158636856671438e-05,0.00036006856118560526
ENSG00000244073.1,16.27468771605516,1.8095753777744021,0.4976837758592042,3.6359943111473556,0.000276910442121612,0.00199923253268021
ENSG00000244171.4,12.439463568351618,2.011273672500181,0.48588412897870414,4.139410103243635,3.482000110678288e-05,0.00038999849056690667
ENSG00000244192.1,4.204863422391748,3.364298201542952,0.9374851416096529,3.5886416245130928,0.00033240540461934516,0.002298845798262208
ENSG00000244245.1,8.21283258903354,4.377037342556949,0.8862606667964256,4.938769717016401,7.861698509340572e-07,1.716131059530851e-05
ENSG00000244251.1,4.9976866871009955,4.062849170395375,1.0019581448419856,4.0549090711130535,5.015380861998463e-05,0.0005250653489298585
ENSG00000244313.3,424.7601242931021,3.361137487647216,0.4143715711370987,8.11140947344371,5.00359311434408e-16,8.423861732567905e-14
ENSG00000244331.1,3.617205113640343,4.148955129128686,1.218167349590204,3.4058991406430406,0.0006594653717701843,0.003907215942811536
ENSG00000244349.1,7.990562398061417,3.0405452454110944,0.7568966639598452,4.017120685278117,5.8913556676179914e-05,0.0005981735681063921
ENSG00000244363.3,24.56642842402305,2.348674829293409,0.44031347807323146,5.334097060964337,9.602115431737467e-08,2.8643652645040103e-06
ENSG00000244398.1,238.67214971432168,2.3161619207263042,0.33351527967014266,6.944695076690528,3.79278642818431e-12,3.1728660874534397e-10
ENSG00000244411.4,14.698737013033373,-2.2515637479576616,0.5796606961354874,-3.8842787909694514,0.00010263408723836868,0.000924324442641236
ENSG00000244425.3,22.78242837697501,-1.7690395895609259,0.56990036374341,-3.1041208290181266,0.0019084537377254186,0.008907991393711593
ENSG00000244485.1,5.850693479266038,3.4504473633186294,0.9006357863074775,3.831123985718068,0.00012755920209529646,0.0010939389451897488
ENSG00000244486.9,375.8770252597663,1.3369293842846932,0.3135506878182684,4.263838148744765,2.0094502287447686e-05,0.00024865334904755425
ENSG00000244509.4,603.1167536756917,2.625784180236026,0.330303346295646,7.949614224876045,1.8709320585940635e-15,2.7843810421186897e-13
ENSG00000244515.1,24.348753258651637,-2.036985019257062,0.5959175645851188,-3.418232890442192,0.0006302914995137936,0.0037603902818168456
ENSG00000244582.2,7.7918071487009035,2.533948986620868,0.745998334791913,3.3967220413805372,0.0006819820280752258,0.004006663007690809
ENSG00000244585.1,3.880570473103466,3.68849618062113,1.0043753330829785,3.6724280845280344,0.0002402567750580373,0.001794470362316212
